user_id,final_group,perk
540819,business_booker,"Lounge access, priority boarding & check in"
540837,business_booker,"Lounge access, priority boarding & check in"
540857,window_shopper,"15% book now voucher, info mails about chosen destinations"
540863,family_on_vacation,"Free bags, free meals in hotels, family priority boarding, toys for plane flight"
540924,young_budget_travellers,"Seasonal discounts during school-breaks, free bags"
540941,business_booker,"Lounge access, priority boarding & check in"
540966,window_shopper,"15% book now voucher, info mails about chosen destinations"
540973,business_booker,"Lounge access, priority boarding & check in"
540974,business_booker,"Lounge access, priority boarding & check in"
541001,business_booker,"Lounge access, priority boarding & check in"
541034,young_budget_travellers,"Seasonal discounts during school-breaks, free bags"
541040,business_booker,"Lounge access, priority boarding & check in"
541041,business_booker,"Lounge access, priority boarding & check in"
541047,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
541061,family_on_vacation,"Free bags, free meals in hotels, family priority boarding, toys for plane flight"
541083,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
541084,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
541112,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
541132,window_shopper,"15% book now voucher, info mails about chosen destinations"
541150,business_booker,"Lounge access, priority boarding & check in"
541162,business_booker,"Lounge access, priority boarding & check in"
541168,business_booker,"Lounge access, priority boarding & check in"
541176,business_booker,"Lounge access, priority boarding & check in"
541193,window_shopper,"15% book now voucher, info mails about chosen destinations"
541216,business_booker,"Lounge access, priority boarding & check in"
541224,business_booker,"Lounge access, priority boarding & check in"
541235,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
541236,window_shopper,"15% book now voucher, info mails about chosen destinations"
541240,business_booker,"Lounge access, priority boarding & check in"
541249,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
541259,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
541262,business_booker,"Lounge access, priority boarding & check in"
541282,business_booker,"Lounge access, priority boarding & check in"
541289,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
541326,business_booker,"Lounge access, priority boarding & check in"
541352,business_booker,"Lounge access, priority boarding & check in"
541357,business_booker,"Lounge access, priority boarding & check in"
541382,business_booker,"Lounge access, priority boarding & check in"
541389,business_booker,"Lounge access, priority boarding & check in"
541438,business_booker,"Lounge access, priority boarding & check in"
541454,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
541497,window_shopper,"15% book now voucher, info mails about chosen destinations"
541505,business_booker,"Lounge access, priority boarding & check in"
541516,business_booker,"Lounge access, priority boarding & check in"
541539,window_shopper,"15% book now voucher, info mails about chosen destinations"
541540,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
541612,business_booker,"Lounge access, priority boarding & check in"
541649,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
541672,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
541699,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
541700,business_booker,"Lounge access, priority boarding & check in"
541734,business_booker,"Lounge access, priority boarding & check in"
541735,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
541752,business_booker,"Lounge access, priority boarding & check in"
541764,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
541812,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
541878,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
541901,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
541906,business_booker,"Lounge access, priority boarding & check in"
541921,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
541923,business_booker,"Lounge access, priority boarding & check in"
541931,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
541939,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
541967,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
541972,business_booker,"Lounge access, priority boarding & check in"
541980,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
541988,window_shopper,"15% book now voucher, info mails about chosen destinations"
541998,business_booker,"Lounge access, priority boarding & check in"
541999,weekend_tripper,"Romantic candle light dinner, champaign on the room, rebate for room upgrade"
542012,business_booker,"Lounge access, priority boarding & check in"
542015,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
542027,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
542036,business_booker,"Lounge access, priority boarding & check in"
542056,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
542059,business_booker,"Lounge access, priority boarding & check in"
542065,business_booker,"Lounge access, priority boarding & check in"
542080,business_booker,"Lounge access, priority boarding & check in"
542095,window_shopper,"15% book now voucher, info mails about chosen destinations"
542142,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
542153,business_booker,"Lounge access, priority boarding & check in"
542189,business_booker,"Lounge access, priority boarding & check in"
542194,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
542196,groups,"Free bags, 10% discount on bookings for 5+ seats"
542208,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
542230,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
542254,business_booker,"Lounge access, priority boarding & check in"
542267,window_shopper,"15% book now voucher, info mails about chosen destinations"
542270,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
542277,business_booker,"Lounge access, priority boarding & check in"
542282,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
542303,family_on_vacation,"Free bags, free meals in hotels, family priority boarding, toys for plane flight"
542316,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
542326,business_booker,"Lounge access, priority boarding & check in"
542334,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
542358,business_booker,"Lounge access, priority boarding & check in"
542366,business_booker,"Lounge access, priority boarding & check in"
542383,business_booker,"Lounge access, priority boarding & check in"
542418,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
542451,business_booker,"Lounge access, priority boarding & check in"
542471,business_booker,"Lounge access, priority boarding & check in"
542482,business_booker,"Lounge access, priority boarding & check in"
542570,business_booker,"Lounge access, priority boarding & check in"
542585,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
542605,business_booker,"Lounge access, priority boarding & check in"
542638,window_shopper,"15% book now voucher, info mails about chosen destinations"
542657,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
542658,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
542663,business_booker,"Lounge access, priority boarding & check in"
542670,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
542706,young_budget_travellers,"Seasonal discounts during school-breaks, free bags"
542752,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
542760,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
542767,business_booker,"Lounge access, priority boarding & check in"
542795,business_booker,"Lounge access, priority boarding & check in"
542796,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
542805,business_booker,"Lounge access, priority boarding & check in"
542812,business_booker,"Lounge access, priority boarding & check in"
